GeneID	GSM2440320	GSM2440321	GSM2440322	GSM2440323	GSM2440324	GSM2440325	GSM2440326	GSM2440327	GSM2440328	GSM2440329	GSM2440330	GSM2440331
105369621	0	1	0	1	0	0	1	0	0	1	0	1
7450	108	1289	299	264	1617	3454	101	1648	3945	557	2496	1046
109729112	0	0	0	0	0	0	0	0	0	0	0	0
105369623	4	1	1	2	1	6	3	2	2	2	8	2
105369622	0	1	0	1	3	0	0	1	1	1	0	0
928	4289	6015	3623	2883	19399	8717	3737	4353	19355	5644	257	443
105369625	3	4	5	6	26	1	0	1	18	3	0	1
105369624	3	1	1	5	7	0	0	0	5	4	0	0
55200	2709	2403	1299	4905	4859	18	3544	2472	4457	2401	1972	744
7132	2483	2302	1398	4436	6595	4929	1947	3526	3773	3474	1788	1477
112268088	105	58	140	363	310	0	150	104	203	253	20	59
6337	1891	1112	3607	4793	12153	50	2966	2112	6970	6658	354	588
107984500	72	38	196	118	607	5	100	72	299	300	5	12
105369626	6	9	24	59	49	0	15	23	43	58	30	15
4055	4421	3346	4009	10776	15936	3794	5692	6312	10093	6543	1664	1995
678655	448	601	565	677	1522	2084	807	959	2471	614	164	362
939	128	424	152	106	445	346	98	355	734	178	29	386
55080	592	828	495	780	2705	1329	855	974	4238	1731	598	770
6843	129	215	144	178	705	903	226	202	674	343	94	110
51258	1332	1881	1619	1385	2893	1742	823	3515	7341	2681	677	670
9918	949	1457	976	1204	5000	636	922	985	3093	1606	209	183
692148	2	22	2	4	4	2	0	12	9	2	0	3
112268089	656	569	615	1109	2305	223	725	734	1827	1134	212	187
2597	85739	78299	105130	123666	153319	51329	72825	186616	561273	230047	124780	67671
25900	420	455	348	366	1013	1531	183	348	436	247	84	170
4839	3467	2631	3090	8773	13333	785	4372	3693	6403	3348	1148	1113
1108	4561	4197	3732	6758	10821	6495	4221	6057	10565	4783	5451	2220
677780	1	0	0	1	1	1	0	0	1	0	1	0
105369631	36	23	30	91	46	6	36	25	46	32	39	24
57121	164	168	156	175	730	19	156	170	308	158	52	52
84519	42	22	65	28	126	32	211	19	76	110	29	14
51147	741	755	577	1541	2585	1960	1262	698	1178	819	662	357
171017	1234	1418	954	1779	4349	1346	1533	1206	1970	1143	235	305
196500	15	13	12	13	71	138	22	11	30	9	10	6
50813	1141	982	917	905	4394	2270	1020	1191	2264	1596	232	309
8079	6901	4960	3927	9858	13797	6384	5697	7297	13802	8720	3977	2502
5763	6417	4129	3882	11981	12500	11659	2908	6226	18581	5627	5865	3226
3902	46	145	37	288	143	102	84	191	193	98	70	373
920	452	1016	64	219	627	406	149	603	375	208	65	242
27239	82	38	52	63	184	601	52	82	100	31	41	36
10536	537	412	405	2814	1757	1288	715	1235	2854	823	503	713
2784	136	139	119	356	340	121	136	131	601	143	14	56
83461	1123	897	785	2156	3113	84	1731	1130	2703	1876	411	351
8078	2044	2238	1765	2628	6507	3276	1642	3573	5830	3284	3831	1355
7167	20186	17048	16330	34691	32651	11706	14747	35083	95332	36723	43527	17486
84727	1280	703	954	5921	1566	293	441	417	2298	593	2703	885
105369632	31	8	50	85	50	25	26	68	61	56	273	102
283345	34	16	29	50	104	67	24	40	46	47	46	32
171220	99	30	37	116	175	110	53	77	99	83	31	40
10233	305	181	138	437	505	372	362	219	179	388	345	191
2026	2179	385	1187	3518	1339	2780	2039	435	1663	1097	230	923
1822	2101	2225	2346	4656	5694	6986	5366	2310	4217	2327	878	858
113246	1738	1881	1521	1258	5851	5368	1261	5461	13806	2880	8221	3732
100147744	1	1	3	1	7	6	2	3	9	2	0	2
5777	1821	1986	2055	3478	5030	405	2517	1563	3845	2044	1048	1107
105369634	19	16	22	25	107	0	20	29	153	66	27	16
105369635	723	472	819	2856	1596	2	1197	542	1652	1462	890	504
406985	0	1	1	0	7	0	1	0	0	0	0	0
406933	117	26	154	525	279	1	172	68	222	197	165	92
11331	7391	6320	7001	9294	14635	6356	5326	6582	29261	8843	4895	2706
677777	84	140	133	228	180	24	83	45	353	68	21	22
10436	2123	1479	1118	3508	5132	1123	2110	1772	4312	1898	709	444
10162	651	495	609	1472	2088	528	1218	723	2492	1025	370	206
716	4298	2163	505	499	8593	11980	453	913	459	311	24	180
715	6895	4590	956	1014	10625	10315	1111	3176	1310	734	799	1218
51279	645	657	620	920	2437	802	454	1061	654	664	348	389
283314	106	169	248	212	439	91	339	224	314	243	224	120
83758	130	64	38	71	223	77	38	91	64	50	52	40
9746	1023	1150	816	1857	5637	632	802	1029	1478	839	225	426
5830	1054	1320	901	1406	2634	1302	680	949	2247	953	115	210
341392	0	0	0	0	0	1	0	0	0	1	0	0
283316	58	213	27	20	59	75	9	362	77	330	4	64
101927882	0	0	0	0	0	0	0	0	0	0	0	0
9332	226	191	15	29	147	288	12	53	149	22	4	10
339	60	123	19	36	107	0	0	83	17	117	2	16
9573	0	1	0	0	1	0	0	1	0	0	0	0
359787	0	0	0	0	0	0	0	0	0	0	0	0
170482	0	0	0	0	0	0	0	0	0	0	3	0
360030	1	0	0	0	0	0	1	0	1	0	1	0
79923	1	1	1	5	1	0	1	0	0	0	1	1
144195	3	3	3	3	17	2	0	3	5	1	0	2
6515	282	211	272	365	1959	492	104	159	421	90	176	128
55810	211	180	137	265	541	485	131	156	295	227	36	56
719	22	96	11	5	38	54	2	28	29	10	4	15
25977	27	85	34	20	279	105	15	23	109	40	1	3
50856	16	36	7	7	10	20	3	16	12	8	0	3
642559	107	54	9	107	23	8	20	53	17	13	18	15
440077	0	0	0	0	0	0	0	0	0	0	0	0
440078	1	4	0	1	10	26	0	1	2	0	0	3
55138	9	9	2	95	12	17	1	155	154	5	78	9
653113	73	49	52	144	104	70	171	38	95	180	5	36
101927905	16	20	17	52	49	36	52	28	52	30	5	7
112268090	3	2	0	11	6	20	1	20	46	2	1	0
107987171	0	1	0	0	0	0	0	0	0	0	0	0
389634	4	8	7	8	9	1	4	9	7	7	1	5
101927966	0	0	0	1	0	0	0	0	1	0	0	0
93978	0	0	0	0	0	0	0	0	1	0	0	0
338339	1	6	3	3	0	0	0	1	2	1	0	1
26253	24	31	3	9	11	4	1	26	28	27	3	14
105369645	0	0	0	0	0	0	0	0	0	0	0	0
57379	1	0	1	6	2	0	0	0	0	0	1	0
8076	0	0	34	3	77	621	1	2	0	0	0	0
57494	28	18	11	29	58	680	9	11	10	3	0	0
144568	1	2	11	7	7	4	0	2	1	1	1	1
1911	314	340	479	295	1002	1003	232	492	868	511	94	116
4074	298	557	618	303	1312	906	236	540	1348	586	100	115
10219	4	0	3	5	13	20	2	0	2	2	0	2
253128	0	0	0	1	3	1	1	1	0	0	2	0
144571	13	18	4	10	16	82	4	12	14	2	34	8
2	2930	3222	270	558	3906	15889	257	2525	3014	370	122	217
5858	100	0	1	6	8	17	5	0	1	0	0	0
3	0	0	0	0	2	2	3	0	0	0	0	0
100422872	19	7	10	36	11	8	15	32	30	9	11	11
100499405	96	122	72	77	169	93	82	121	300	179	17	14
642846	862	654	904	2269	2580	205	1643	645	1776	899	669	421
107984489	17	12	16	28	111	3	53	22	84	23	6	5
105369649	0	0	0	0	2	0	0	0	2	0	0	0
101930452	1	2	3	3	29	3	2	0	3	5	1	1
101928030	0	0	0	0	1	0	0	0	0	0	0	0
728715	10	23	11	37	128	8	71	9	33	16	1	1
105369647	4	6	2	7	51	3	18	4	16	7	0	0
107987172	28	31	17	36	250	6	61	19	76	41	3	5
440081	1131	804	945	3471	4279	214	1726	957	2809	1343	1064	468
105376678	1	0	2	4	11	1	2	1	10	4	0	1
408186	1	7	5	24	29	6	22	7	12	2	0	1
3820	3	5	0	0	2	1	1	3	4	7	0	6
107987174	1	1	0	1	1	1	0	1	4	2	0	0
374443	21	23	19	79	84	32	18	32	50	30	6	25
105369728	1	0	1	0	2	0	0	0	3	1	0	0
29121	48	141	37	34	196	141	24	70	108	64	5	31
105369652	3	4	0	2	2	1	0	10	3	3	1	1
160365	3	1	0	0	1	2	0	2	0	0	0	0
969	6	3	2	1	2	4	0	2	5	3	0	0
51348	0	0	0	0	0	0	0	0	0	0	0	0
9976	10	39	18	11	14	66	11	29	51	5	20	42
100431172	0	0	0	0	0	0	0	0	0	0	0	0
387836	0	0	0	0	0	0	0	0	0	0	0	0
100506159	0	2	0	4	0	0	0	0	0	0	2	2
400002	0	0	0	5	1	0	0	1	0	0	1	0
160364	11	6	18	6	3	7	1	3	2	4	0	4
51266	9	1	0	0	0	0	0	0	0	0	1	0
387837	1	0	0	0	0	0	0	1	0	0	0	1
102724020	0	0	0	0	0	0	0	0	0	0	0	0
112268091	0	0	0	0	0	0	0	0	0	0	0	0
283420	0	5	0	0	0	3	0	0	0	0	0	0
51267	2	7	1	3	8	18	0	3	4	1	0	0
105369655	0	0	1	0	0	0	1	0	0	0	0	0
64581	24	30	36	16	90	62	5	11	38	11	2	4
4973	11	2	13	36	95	2	5	0	6	0	0	0
120939	3	2	22	8	11	1	3	1	8	1	2	4
107984509	0	0	0	6	0	0	0	0	1	0	1	0
23710	196	259	119	180	1075	1814	17	87	94	243	14	23
3824	8	6	10	5	13	9	2	10	6	4	10	11
105369656	0	1	0	1	0	0	0	1	1	0	0	0
113523642	0	0	0	0	1	0	0	0	0	1	0	0
101928100	23	34	48	0	60	11	7	126	82	344	12	22
100528032	23	18	15	6	30	22	8	43	37	89	8	33
22914	23	18	15	6	30	22	8	43	37	89	8	33
8302	0	1	0	0	0	0	0	0	0	0	0	0
3823	0	1	0	0	6	0	0	3	0	3	0	0
3822	0	0	1	0	5	0	0	0	0	2	3	1
3821	1	0	1	1	0	1	0	1	0	4	1	0
105369657	0	0	0	1	0	0	0	0	0	3	0	0
255308	12	43	6	2	23	20	4	10	20	10	1	0
105369658	0	0	0	0	0	0	0	0	0	0	0	0
101060038	0	3	0	0	2	2	0	0	0	0	0	0
105376675	0	0	1	0	0	0	0	0	0	0	0	0
10748	0	2	1	0	4	4	0	0	1	1	0	0
55110	89	156	110	132	277	76	65	84	295	135	21	20
55359	21	26	12	36	169	4	21	18	86	81	7	13
8531	1007	1381	1472	1381	6239	3896	1099	1625	4404	1857	176	192
112268104	1	2	1	3	9	3	1	0	1	3	0	0
101928162	0	0	0	0	0	0	0	0	0	0	0	0
50837	0	0	0	0	0	0	0	0	0	0	0	0
50836	0	0	0	0	0	0	0	0	0	0	0	0
50835	0	0	0	0	0	0	0	0	0	0	0	0
107984459	1	1	5	1	3	3	0	2	3	3	2	0
50839	1	0	0	0	0	0	0	0	0	0	0	0
100533464	118	115	67	173	211	85	137	53	165	141	18	20
11272	67	59	40	99	89	21	65	26	91	54	6	12
5554	53	58	32	85	127	58	74	25	75	92	20	10
50838	0	0	0	0	0	0	0	0	1	0	0	0
5555	13	13	5	22	16	2	17	5	25	23	1	3
106707243	24	35	19	23	84	49	31	14	38	25	1	3
50840	0	2	0	0	2	1	0	0	0	2	0	0
259296	0	0	0	0	0	0	0	0	0	0	0	0
259295	42	9	14	156	62	34	63	19	18	17	7	9
259294	2	0	0	0	0	0	0	0	1	0	0	0
259290	0	0	0	0	0	0	0	0	0	0	0	0
259292	0	0	0	0	0	0	0	0	0	0	0	0
259289	0	0	0	0	0	0	0	0	0	0	0	0
259293	0	0	0	0	0	0	0	0	0	0	0	0
100129361	111	151	121	165	345	236	151	108	208	157	18	37
353164	0	0	0	0	0	0	0	0	0	0	0	0
5544	0	0	0	0	8	1	1	4	3	3	0	2
107987183	0	1	1	0	0	0	0	0	1	1	0	0
5545	0	2	0	0	0	0	0	0	2	0	0	0
5542	1	1	1	0	0	0	0	0	2	1	3	0
653247	1	1	0	0	0	0	0	0	1	2	3	0
440084	0	0	0	0	0	0	0	0	0	0	0	0
338817	32	17	24	105	9	36	23	6	46	30	147	13
2120	627	796	711	1250	2036	831	782	786	1733	1255	139	398
79370	131	171	305	163	360	0	147	136	1096	361	19	49
103504734	1	0	1	0	0	0	1	2	2	0	1	1
4040	82	136	107	195	281	126	53	91	246	76	23	23
54682	888	781	682	1159	1434	488	589	839	1418	1063	160	100
503693	10	3	7	10	34	63	17	9	14	13	11	5
118426	182	114	125	339	455	171	202	201	694	196	192	101
107984485	40	62	27	39	180	29	28	28	47	28	11	11
80824	860	709	377	1450	1497	162	708	1250	2522	872	62	238
107984486	0	0	0	0	1	0	0	0	0	0	0	0
1389	72	93	78	124	288	333	81	84	300	95	21	24
2842	15	48	24	17	119	100	16	15	77	16	13	8
1027	143	287	243	85	580	746	84	121	579	90	40	28
105369663	27	19	66	41	33	28	26	41	99	22	22	15
81575	115	89	717	438	259	91	242	168	1355	50	2547	62
107984129	27	19	191	155	52	0	92	96	206	20	1965	42
693198	0	0	0	0	0	0	0	0	1	0	0	0
51202	539	649	379	512	1535	705	382	550	1146	322	11	72
107984492	6	0	6	30	12	0	0	1	7	1	0	1
112267864	2	0	3	4	16	0	2	1	4	0	1	0
387841	189	77	278	284	168	62	101	856	799	311	821	177
9052	8374	3451	6149	16112	10755	55	3482	4583	3294	6983	689	1382
693199	29	37	43	47	104	1	5	8	18	30	6	8
100506314	65	59	75	62	144	4	29	187	253	164	47	21
55507	78	36	62	38	181	3	11	36	49	87	12	21
50865	678	1014	497	385	1027	845	226	683	1815	781	39	69
93164	9	13	18	12	103	30	12	9	29	4	5	2
57613	14	17	8	8	166	41	5	4	38	3	1	0
83445	1	0	0	0	0	0	0	0	0	0	0	0
105369666	0	0	1	0	4	0	1	1	0	0	0	0
2012	98	247	129	129	1396	388	12	75	294	90	6	8
283422	85	90	66	211	140	3	13	46	696	268	5	258
2904	147	238	134	351	121	0	134	202	305	180	39	57
105369668	1	2	1	3	1	0	1	1	3	4	0	0
105369667	39	57	85	65	19	0	44	99	110	39	178	99
55729	159	167	178	442	453	300	215	186	292	236	58	51
79887	166	420	303	739	1787	126	728	419	575	243	3	186
101928317	0	5	5	10	4	0	3	4	7	3	0	0
101928290	28	96	37	44	144	4	42	9	140	32	4	6
144608	39	98	50	79	152	4	46	19	164	47	98	18
2984	215	692	234	389	645	2	242	59	818	191	23	26
105369669	3	3	11	7	44	5	6	3	16	4	4	5
121504	3	13	25	22	34	8	15	7	44	8	46	6
55766	7800	3653	6293	28331	8599	1660	10951	6226	19009	12006	13867	5967
51729	360	662	339	327	1399	677	333	420	1564	371	45	47
440087	0	1	3	1	0	1	1	0	1	0	0	0
420	20	0	0	1	0	2	5	0	0	0	0	0
4256	927	256	105	372	511	9367	210	216	496	99	18	24
121506	4	19	5	3	29	0	7	16	13	12	1	4
397	989	1754	1048	884	2927	806	348	2923	1053	1316	20	380
105369670	0	0	0	0	1	0	0	0	0	0	0	0
5149	0	0	0	0	0	0	0	0	0	0	0	0
101928340	0	0	0	0	1	7	0	0	0	1	0	0
107984506	0	0	0	0	0	0	0	0	0	0	0	0
85004	3	3	5	1	37	410	3	1	10	2	0	0
100873980	0	0	0	0	0	0	0	0	0	0	0	0
5800	56	72	1057	226	473	9	261	99	4764	36	183	10
105369673	1	0	0	0	0	0	1	0	0	0	0	0
105369672	0	0	7	2	2	0	0	0	31	0	9	0
2059	138	218	174	216	674	531	205	116	442	139	12	34
102724146	12	26	26	8	79	80	9	14	99	11	13	2
11171	246	242	397	284	520	441	129	307	1277	218	61	39
51071	90	352	101	88	404	312	46	89	287	129	26	15
101928362	0	0	0	0	3	0	0	0	0	0	0	0
729025	0	0	0	0	1	0	0	0	0	0	0	0
4257	414	304	570	298	466	105	86	662	1049	797	43	139
107984494	2	4	10	9	0	0	0	18	1	3	14	4
55885	1	5	3	3	7	1272	1	4	3	2	1	1
105369677	0	0	0	1	0	0	0	0	0	0	0	0
728622	0	0	1	0	0	0	1	0	1	0	1	1
105369678	0	0	0	0	0	0	0	0	0	0	0	0
100616279	0	0	0	0	0	0	0	0	0	0	0	0
79785	1	0	1	1	0	47	0	0	0	0	0	0
5288	0	0	0	2	0	1	1	0	0	0	0	0
89869	0	0	0	0	0	0	0	0	0	0	0	0
93661	0	0	0	0	0	0	0	0	0	0	0	0
102724227	0	0	0	1	0	0	0	0	0	0	0	0
107984527	0	0	0	0	0	0	0	0	0	0	0	0
54477	88	146	70	182	331	72	88	36	72	55	22	13
112268092	12	19	16	27	40	1	14	19	18	19	16	7
121536	78	71	51	132	121	82	46	69	151	65	83	25
101928387	14	4	10	15	10	8	12	36	19	19	64	18
105369682	0	0	1	0	0	0	0	1	0	4	0	0
100506393	0	0	0	0	1	2	0	0	0	0	0	0
105369685	0	0	0	1	0	13	0	0	2	0	0	1
105369684	0	0	0	0	0	0	0	0	0	0	0	0
105369686	0	0	0	0	0	0	0	0	0	0	0	0
105369687	0	0	0	0	0	0	0	0	0	0	0	0
105369688	0	0	0	0	0	0	0	0	0	0	0	0
5139	8	50	7	26	35	234	5	6	50	31	11	5
53919	4	16	4	17	8	69	3	3	11	18	7	4
28234	3	2	24	8	0	0	6	64	17	7	0	19
115072896	1	1	6	2	0	0	1	20	4	2	0	5
338821	1	0	0	0	0	0	0	1	1	0	0	1
10599	11	0	2	1	0	0	0	4	2	0	0	0
6579	0	1	0	4	15	0	2	5	0	0	0	0
3375	0	0	0	2	0	0	0	1	0	0	0	0
79912	42	74	39	33	82	47	32	101	157	74	7	21
5965	10	33	17	12	41	49	7	12	74	19	4	4
51026	31	47	33	28	95	47	14	36	97	58	15	22
80763	0	0	0	5	0	7	0	2	1	0	0	0
2998	22	1	1	2	1	7	0	2	0	1	2	0
3945	1467	2849	3120	1990	397	5219	513	6468	16148	884	418	483
105369689	0	1	0	0	0	2	0	0	2	0	0	0
102724261	0	0	0	6	0	1	0	0	0	1	0	1
3764	43	32	8	12	71	600	2	12	81	7	0	2
10060	6	8	2	14	3	58	4	2	7	0	3	1
55907	348	835	231	619	833	370	199	304	983	413	22	67
105369690	1	0	0	2	9	7	0	3	3	3	1	0
107984497	0	0	0	0	0	2	0	0	0	0	0	0
6489	2	16	2	3	57	253	5	9	1	5	0	4
112268093	0	0	0	1	8	4	1	0	0	0	0	0
105369151	0	1	0	0	11	8	0	0	0	0	0	0
9847	56	80	75	94	165	104	63	84	119	99	12	20
105369692	0	0	0	0	0	0	0	0	0	0	0	0
105369691	1	0	1	3	5	0	0	2	1	0	0	0
55500	92	83	181	138	250	72	94	90	179	106	23	35
107984516	1	0	0	3	0	0	0	0	0	0	0	0
101928441	0	0	0	0	0	0	0	0	0	0	0	0
6660	3	3	1	6	12	12	1	1	0	1	4	0
105369697	0	0	0	1	0	0	0	0	1	0	0	0
105369696	0	0	0	0	0	0	0	0	0	0	0	0
100126320	0	0	0	0	0	0	0	0	0	0	0	0
101928471	0	0	0	0	0	0	0	0	0	0	0	0
144360	0	0	0	0	0	0	0	0	0	0	0	1
105369698	0	1	0	0	0	0	0	1	0	0	0	2
586	30	13	21	26	43	13	11	11	31	7	7	6
105369699	3	1	1	2	2	1	0	7	3	1	1	6
107984475	1	0	0	1	0	0	0	0	0	0	0	3
196415	0	0	0	0	0	0	0	0	0	0	0	0
645177	1	0	0	2	0	0	0	1	1	0	0	0
4033	6	41	8	4	12	13	0	13	12	12	4	12
55259	1	2	3	2	1	1	0	1	0	7	0	1
144363	16	23	27	26	45	51	22	30	61	45	32	10
3845	127	108	139	153	294	102	29	116	170	171	15	38
105369701	0	0	1	0	0	0	0	0	0	0	0	0
160492	0	0	0	3	1	1	0	0	1	0	0	0
100422897	0	0	0	0	0	0	0	0	0	0	0	0
100506451	3	1	7	3	4	18	0	3	2	0	4	1
11228	12	3	5	8	30	121	2	3	2	0	2	5
107984501	0	0	0	0	0	0	0	0	0	0	0	0
79365	10	17	13	18	274	76	12	13	6	40	8	13
8082	11	15	23	20	244	403	22	21	8	25	18	16
101928554	0	0	0	0	2	1	0	0	1	0	0	0
105369705	0	0	0	0	1	1	0	0	0	0	0	0
105369704	3	0	0	0	4	0	0	1	0	2	2	0
107984482	0	1	0	0	1	1	0	0	1	0	0	0
3709	125	245	100	70	564	332	134	82	1669	211	171	91
105369706	0	0	0	0	0	1	0	0	2	0	0	2
55726	69	128	98	71	153	51	33	102	561	131	7	22
26127	76	65	58	60	190	117	50	31	96	49	7	8
51768	293	314	350	166	1108	692	234	852	2063	892	86	86
9412	16	84	19	23	56	37	8	17	55	28	1	4
728858	0	0	0	0	1	2	2	0	1	1	1	0
23012	48	74	125	48	143	147	34	20	552	81	7	7
56938	80	127	77	135	471	139	51	193	570	376	21	81
101928646	0	0	1	0	1	0	0	0	2	0	0	0
341346	6	13	17	13	20	15	2	15	31	31	10	13
8496	392	206	276	607	1181	915	391	343	928	556	104	132
107984461	1	1	1	4	1	1	0	1	0	4	0	1
387849	6	26	23	23	10	8	9	35	12	493	22	15
60488	529	863	388	476	617	319	117	822	1440	451	156	123
100287284	0	0	0	16	1	0	4	0	0	0	0	1
57542	254	209	341	1101	1383	645	598	421	852	430	601	163
105369709	0	0	0	0	0	0	1	0	0	0	0	0
5744	9	0	4	13	196	31	6	0	8	0	0	0
105369710	0	0	0	0	2	0	0	0	0	0	0	0
107984462	0	0	0	0	0	0	0	0	0	0	0	0
729291	0	8	3	2	51	32	3	2	2	1	19	3
55297	18	26	35	27	74	70	17	40	39	33	13	12
101928705	1	5	2	2	14	7	6	11	8	2	0	1
105369711	1	0	0	1	0	0	0	0	0	0	0	0
101928735	1	4	0	0	3	0	0	0	0	0	0	2
55711	55	112	54	62	117	39	33	44	217	90	7	13
100506606	1	9	1	2	17	2	2	4	5	2	0	1
51290	42	61	57	94	101	97	56	67	88	89	47	34
101055625	2	0	1	1	3	1	0	0	0	0	0	1
341350	0	0	0	1	1	0	0	0	0	0	0	1
83857	7	21	7	7	22	244	0	12	8	7	20	8
105369714	0	0	0	0	1	2	0	0	0	0	0	0
105369715	0	0	0	0	0	0	0	0	0	0	0	0
105369716	0	0	0	0	0	0	0	0	0	0	0	0
105369717	0	0	0	0	1	0	0	0	0	0	0	0
105369718	0	0	0	0	0	0	0	0	0	0	0	0
105369719	0	0	0	2	2	0	0	0	1	0	1	0
105369720	1	0	4	7	4	2	0	4	4	1	0	0
10526	114	116	77	131	237	211	31	71	145	79	20	30
65981	157	189	137	163	443	319	118	100	171	86	5	16
645485	1	0	0	0	1	1	0	0	0	0	0	0
100287314	2	0	6	3	5	1	0	21	5	4	0	0
107984476	0	0	0	0	0	0	0	1	0	0	0	0
441631	17	157	44	13	561	2147	2	253	154	97	28	99
100506660	30	30	34	155	159	11	33	88	99	93	42	42
1663	1787	1399	2023	4576	7186	189	3784	2622	5896	3187	2874	1512
144203	2	2	7	11	90	1	2	32	1	4	1	1
58516	106	138	140	151	495	38	90	78	195	105	25	17
79857	3	3	1	7	11	5	9	3	15	0	5	2
101929027	0	0	12	18	24	0	16	3	7	3	8	10
160518	21	20	8	83	123	94	46	14	25	13	83	59
100874249	16	4	5	15	29	20	9	13	62	2	2	2
254013	17	17	10	13	27	62	17	11	26	26	16	10
196394	10	13	9	9	11	16	6	5	17	17	3	4
105369722	0	1	0	9	4	0	0	1	1	1	4	0
105369724	0	1	0	8	3	0	0	0	1	0	0	0
107984470	0	0	0	0	0	0	0	0	0	0	0	0
440093	48	70	27	28	83	74	31	49	114	62	7	10
107984532	0	0	0	3	2	1	0	0	0	0	0	0
105369723	1	3	0	0	0	5	0	0	0	0	0	1
105369725	0	5	1	2	19	6	0	5	6	1	0	0
55196	47	44	20	62	91	45	38	48	91	36	27	30
102724618	0	0	0	0	1	3	0	1	1	0	0	0
107984473	0	0	0	0	0	0	0	0	0	0	0	0
636	38	63	40	101	372	90	23	62	63	7	8	15
121512	216	139	260	272	372	84	145	159	470	401	15	51
10059	147	242	202	151	641	299	103	111	436	182	57	31
51067	125	250	136	90	376	140	84	165	421	130	117	34
5318	80	143	106	90	452	4	97	59	226	119	41	23
341359	0	0	0	0	0	1	0	0	0	1	0	0
105369726	0	0	0	0	0	0	0	0	0	0	0	0
84920	17	14	9	21	29	4	10	22	33	6	9	6
107984469	0	0	0	0	0	0	0	0	0	0	1	0
144245	2	3	8	5	1	6	2	2	2	0	8	2
144402	2	3	8	4	7	21	0	0	1	1	0	1
107984504	4	0	4	6	6	12	0	2	3	3	0	0
107984484	0	0	0	0	0	0	0	0	0	0	0	0
105369730	0	0	0	0	0	1	0	0	0	0	0	0
55605	60	74	64	102	82	65	26	46	125	61	178	42
101927019	0	0	0	0	0	1	0	0	0	0	0	0
225	1	2	0	2	0	4	0	3	0	1	1	4
283461	1	0	0	0	1	0	0	0	0	0	0	0
114134	15	22	24	26	39	23	14	9	49	26	74	18
112268095	0	0	0	0	0	0	0	0	0	0	0	0
101930164	0	0	0	0	0	0	0	0	0	0	0	0
105369734	0	0	0	0	0	0	0	0	0	0	0	0
107984474	0	0	0	0	0	0	0	0	0	0	0	0
105369735	0	0	0	0	0	0	0	0	0	0	0	0
120892	2	4	0	1	16	54	5	1	2	2	0	2
105369736	0	0	0	1	0	0	0	0	0	0	0	0
283463	0	0	0	4	0	1	1	2	1	0	0	0
1272	2	1	0	2	8	40	0	0	0	0	0	0
107984496	0	0	0	0	0	0	0	0	0	0	0	0
29951	0	0	0	0	9	1057	0	0	1	0	0	0
107984499	0	0	0	0	0	0	0	0	0	0	0	0
107984498	0	0	0	0	0	26	0	0	0	0	0	0
101927038	0	0	0	0	0	0	0	0	0	0	0	0
105378247	0	0	0	0	0	0	0	0	0	1	0	0
283464	59	109	89	117	189	60	63	85	185	66	56	27
10138	48	76	65	55	102	59	23	51	105	38	397	65
85437	141	322	280	126	363	608	74	269	495	403	1101	251
102467003	3	0	3	7	3	1	1	1	4	1	23	4
51535	488	398	311	804	811	423	247	538	857	368	182	171
144165	13	16	11	7	66	128	6	12	1	2	7	4
101927058	0	0	0	0	0	0	0	0	0	0	0	0
105369738	0	0	0	0	0	0	0	0	0	0	0	0
105369739	0	0	0	0	0	0	0	0	0	0	0	0
105369740	0	0	0	0	0	0	0	0	0	0	0	0
80070	0	0	0	1	0	0	0	0	0	0	0	0
83448	38	55	50	45	52	29	27	31	67	52	52	14
51135	420	368	350	734	627	276	365	434	531	516	472	252
5756	46	47	155	63	116	53	45	53	133	137	5	11
84216	11	17	7	20	5	14	16	3	6	2	5	1
4753	6	5	15	3	94	30	1	2	1	1	0	0
440097	0	0	0	0	1	4	0	0	0	0	0	0
105369742	0	0	0	0	0	0	0	0	0	0	0	0
83956	0	0	0	0	1	0	0	0	1	2	0	0
51054	78	30	71	99	214	38	145	122	129	95	38	23
196527	255	408	141	132	531	1102	117	139	384	252	7	12
105369743	0	0	1	1	0	0	0	0	1	0	2	1
105369744	0	0	0	0	0	0	0	0	0	0	0	0
400027	79	109	53	97	483	220	54	42	145	73	20	9
196528	32	67	41	96	151	70	25	31	41	43	120	22
105369745	0	0	0	2	0	0	1	0	0	0	1	0
9169	108	247	112	158	525	243	73	111	288	130	53	35
81539	237	590	412	449	559	1032	212	301	873	310	113	102
105378248	25	19	31	54	27	5	34	22	57	33	209	20
54407	158	96	129	207	215	164	69	58	114	87	50	38
102723757	5	1	2	7	2	1	1	0	2	2	2	1
100288798	79	60	21	113	74	70	106	13	20	163	7	45
55089	14	11	10	9	1	3	2	4	1	7	0	1
107984466	3	4	0	7	12	1	0	3	0	3	0	0
347902	105	63	207	143	470	904	82	186	4	66	84	73
91523	434	202	511	1062	1263	493	260	591	45	249	154	183
100616486	0	0	0	0	0	0	0	0	0	0	0	0
100233209	50	76	28	21	79	53	15	94	36	21	16	118
105369746	0	0	0	0	2	0	2	0	0	0	0	0
105369747	2	3	9	9	29	4	2	15	0	2	0	13
107984528	2	0	6	1	0	0	0	10	0	3	44	2
100616478	0	0	0	0	0	0	0	0	0	0	0	0
111082992	1	0	0	0	1	1	0	2	0	0	0	0
79657	125	83	94	292	231	104	166	111	275	142	130	74
105369748	32	18	31	25	55	29	52	30	79	72	76	23
